id,key,enabled,bom_type,cylinder_label,agent_type,item_order,brand,code,product,unit,quantity_base,delivery,unit_price
580,MAIN RESERVETANK SIZE 52LFM-2001-5,True,MAIN RESERVE,TANK SIZE 52L,FM-200,5.0,ANSUL,314205321,Label FM-200 8/16/52L UL/FM,c/u.,1.0,314205321,1
581,MAIN RESERVETANK SIZE 52LFM-2001-6,True,MAIN RESERVE,TANK SIZE 52L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
582,MAIN RESERVETANK SIZE 52LFM-2001-7,True,MAIN RESERVE,TANK SIZE 52L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
583,MAIN RESERVETANK SIZE 52LFM-2001-8,True,MAIN RESERVE,TANK SIZE 52L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
584,MAIN RESERVETANK SIZE 52LFM-2001-9,True,MAIN RESERVE,TANK SIZE 52L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
585,MAIN RESERVETANK SIZE 52LFM-2001-10,True,MAIN RESERVE,TANK SIZE 52L,FM-200,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
586,MAIN RESERVETANK SIZE 52LFM-2001-11,True,MAIN RESERVE,TANK SIZE 52L,FM-200,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
587,MAIN RESERVETANK SIZE 52LFM-2001-12,True,MAIN RESERVE,TANK SIZE 52L,FM-200,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
588,MAIN RESERVETANK SIZE 52LFM-2001-13,True,MAIN RESERVE,TANK SIZE 52L,FM-200,13.0,,,,,,,1
589,MAIN RESERVETANK SIZE 52LFM-2001-14,True,MAIN RESERVE,TANK SIZE 52L,FM-200,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
590,MAIN RESERVETANK SIZE 52LFM-2001-15,True,MAIN RESERVE,TANK SIZE 52L,FM-200,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
591,MAIN RESERVETANK SIZE 52LFM-2001-16,True,MAIN RESERVE,TANK SIZE 52L,FM-200,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
592,MAIN RESERVETANK SIZE 52LFM-2001-17,True,MAIN RESERVE,TANK SIZE 52L,FM-200,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
593,MAIN RESERVETANK SIZE 52LFM-2001-18,True,MAIN RESERVE,TANK SIZE 52L,FM-200,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
595,MAIN RESERVETANK SIZE 106LFM-2001-1,True,MAIN RESERVE,TANK SIZE 106L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 106L,c/u.,1.0,106L CARGA,1
596,MAIN RESERVETANK SIZE 106LFM-2001-2,True,MAIN RESERVE,TANK SIZE 106L,FM-200,2.0,ANSUL,445736,"TANK SIZE 106L, Fill: 117-233 lb",c/u.,1.0,445736,1
597,MAIN RESERVETANK SIZE 106LFM-2001-3,True,MAIN RESERVE,TANK SIZE 106L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
598,MAIN RESERVETANK SIZE 106LFM-2001-4,True,MAIN RESERVE,TANK SIZE 106L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
599,MAIN RESERVETANK SIZE 106LFM-2001-5,True,MAIN RESERVE,TANK SIZE 106L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
600,MAIN RESERVETANK SIZE 106LFM-2001-6,True,MAIN RESERVE,TANK SIZE 106L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
601,MAIN RESERVETANK SIZE 106LFM-2001-7,True,MAIN RESERVE,TANK SIZE 106L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
602,MAIN RESERVETANK SIZE 106LFM-2001-8,True,MAIN RESERVE,TANK SIZE 106L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
603,MAIN RESERVETANK SIZE 106LFM-2001-9,True,MAIN RESERVE,TANK SIZE 106L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
604,MAIN RESERVETANK SIZE 106LFM-2001-10,True,MAIN RESERVE,TANK SIZE 106L,FM-200,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
605,MAIN RESERVETANK SIZE 106LFM-2001-11,True,MAIN RESERVE,TANK SIZE 106L,FM-200,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
606,MAIN RESERVETANK SIZE 106LFM-2001-12,True,MAIN RESERVE,TANK SIZE 106L,FM-200,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
607,MAIN RESERVETANK SIZE 106LFM-2001-13,True,MAIN RESERVE,TANK SIZE 106L,FM-200,13.0,,,,,,,1
608,MAIN RESERVETANK SIZE 106LFM-2001-14,True,MAIN RESERVE,TANK SIZE 106L,FM-200,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
609,MAIN RESERVETANK SIZE 106LFM-2001-15,True,MAIN RESERVE,TANK SIZE 106L,FM-200,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
610,MAIN RESERVETANK SIZE 106LFM-2001-16,True,MAIN RESERVE,TANK SIZE 106L,FM-200,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
611,MAIN RESERVETANK SIZE 106LFM-2001-17,True,MAIN RESERVE,TANK SIZE 106L,FM-200,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
612,MAIN RESERVETANK SIZE 106LFM-2001-18,True,MAIN RESERVE,TANK SIZE 106L,FM-200,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
613,MAIN RESERVETANK SIZE 106LFM-2001-19,True,MAIN RESERVE,TANK SIZE 106L,FM-200,19.0,,,,,,,1
614,MAIN RESERVETANK SIZE 106LFM-2001-20,True,MAIN RESERVE,TANK SIZE 106L,FM-200,20.0,ANSUL,570277,"Liquid Level Indicator (For 280 lb. Tank), 32 in.",c/u.,1.0,570277,1
616,MAIN RESERVETANK SIZE 147LFM-2001-1,True,MAIN RESERVE,TANK SIZE 147L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 147L,c/u.,1.0,147L CARGA,1
617,MAIN RESERVETANK SIZE 147LFM-2001-2,True,MAIN RESERVE,TANK SIZE 147L,FM-200,2.0,ANSUL,445737,"TANK SIZE 147L, Fill: 163-324 lb.",c/u.,1.0,445737,1
618,MAIN RESERVETANK SIZE 147LFM-2001-3,True,MAIN RESERVE,TANK SIZE 147L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
619,MAIN RESERVETANK SIZE 147LFM-2001-4,True,MAIN RESERVE,TANK SIZE 147L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
620,MAIN RESERVETANK SIZE 147LFM-2001-5,True,MAIN RESERVE,TANK SIZE 147L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
621,MAIN RESERVETANK SIZE 147LFM-2001-6,True,MAIN RESERVE,TANK SIZE 147L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
622,MAIN RESERVETANK SIZE 147LFM-2001-7,True,MAIN RESERVE,TANK SIZE 147L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
623,MAIN RESERVETANK SIZE 147LFM-2001-8,True,MAIN RESERVE,TANK SIZE 147L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
624,MAIN RESERVETANK SIZE 147LFM-2001-9,True,MAIN RESERVE,TANK SIZE 147L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
625,MAIN RESERVETANK SIZE 147LFM-2001-10,True,MAIN RESERVE,TANK SIZE 147L,FM-200,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
626,MAIN RESERVETANK SIZE 147LFM-2001-11,True,MAIN RESERVE,TANK SIZE 147L,FM-200,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
627,MAIN RESERVETANK SIZE 147LFM-2001-12,True,MAIN RESERVE,TANK SIZE 147L,FM-200,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
628,MAIN RESERVETANK SIZE 147LFM-2001-13,True,MAIN RESERVE,TANK SIZE 147L,FM-200,13.0,,,,,,,1
629,MAIN RESERVETANK SIZE 147LFM-2001-14,True,MAIN RESERVE,TANK SIZE 147L,FM-200,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
630,MAIN RESERVETANK SIZE 147LFM-2001-15,True,MAIN RESERVE,TANK SIZE 147L,FM-200,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
631,MAIN RESERVETANK SIZE 147LFM-2001-16,True,MAIN RESERVE,TANK SIZE 147L,FM-200,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
632,MAIN RESERVETANK SIZE 147LFM-2001-17,True,MAIN RESERVE,TANK SIZE 147L,FM-200,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
633,MAIN RESERVETANK SIZE 147LFM-2001-18,True,MAIN RESERVE,TANK SIZE 147L,FM-200,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
634,MAIN RESERVETANK SIZE 147LFM-2001-19,True,MAIN RESERVE,TANK SIZE 147L,FM-200,19.0,,,,,,,1
635,MAIN RESERVETANK SIZE 147LFM-2001-20,True,MAIN RESERVE,TANK SIZE 147L,FM-200,20.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
637,MAIN RESERVETANK SIZE 180LFM-2001-1,True,MAIN RESERVE,TANK SIZE 180L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 180L,c/u.,1.0,180L CARGA,1
638,MAIN RESERVETANK SIZE 180LFM-2001-2,True,MAIN RESERVE,TANK SIZE 180L,FM-200,2.0,ANSUL,445738,"TANK SIZE 180L, Fill: 199-396 lb.",c/u.,1.0,445738,1
639,MAIN RESERVETANK SIZE 180LFM-2001-3,True,MAIN RESERVE,TANK SIZE 180L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
640,MAIN RESERVETANK SIZE 180LFM-2001-4,True,MAIN RESERVE,TANK SIZE 180L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
641,MAIN RESERVETANK SIZE 180LFM-2001-5,True,MAIN RESERVE,TANK SIZE 180L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
642,MAIN RESERVETANK SIZE 180LFM-2001-6,True,MAIN RESERVE,TANK SIZE 180L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
643,MAIN RESERVETANK SIZE 180LFM-2001-7,True,MAIN RESERVE,TANK SIZE 180L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
644,MAIN RESERVETANK SIZE 180LFM-2001-8,True,MAIN RESERVE,TANK SIZE 180L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
645,MAIN RESERVETANK SIZE 180LFM-2001-9,True,MAIN RESERVE,TANK SIZE 180L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
646,MAIN RESERVETANK SIZE 180LFM-2001-10,True,MAIN RESERVE,TANK SIZE 180L,FM-200,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
647,MAIN RESERVETANK SIZE 180LFM-2001-11,True,MAIN RESERVE,TANK SIZE 180L,FM-200,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
648,MAIN RESERVETANK SIZE 180LFM-2001-12,True,MAIN RESERVE,TANK SIZE 180L,FM-200,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
649,MAIN RESERVETANK SIZE 180LFM-2001-13,True,MAIN RESERVE,TANK SIZE 180L,FM-200,13.0,,,,,,,1
650,MAIN RESERVETANK SIZE 180LFM-2001-14,True,MAIN RESERVE,TANK SIZE 180L,FM-200,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
651,MAIN RESERVETANK SIZE 180LFM-2001-15,True,MAIN RESERVE,TANK SIZE 180L,FM-200,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
652,MAIN RESERVETANK SIZE 180LFM-2001-16,True,MAIN RESERVE,TANK SIZE 180L,FM-200,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
653,MAIN RESERVETANK SIZE 180LFM-2001-17,True,MAIN RESERVE,TANK SIZE 180L,FM-200,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
654,MAIN RESERVETANK SIZE 180LFM-2001-18,True,MAIN RESERVE,TANK SIZE 180L,FM-200,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
655,MAIN RESERVETANK SIZE 180LFM-2001-19,True,MAIN RESERVE,TANK SIZE 180L,FM-200,19.0,,,,,,,1
656,MAIN RESERVETANK SIZE 180LFM-2001-20,True,MAIN RESERVE,TANK SIZE 180L,FM-200,20.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
658,MAIN RESERVETANK SIZE 343LFM-2001-1,True,MAIN RESERVE,TANK SIZE 343L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 343L,c/u.,1.0,343L CARGA,1
659,MAIN RESERVETANK SIZE 343LFM-2001-2,True,MAIN RESERVE,TANK SIZE 343L,FM-200,2.0,ANSUL,445739,"TANK SIZE 343L, Fill: 379-756 lb.",c/u.,1.0,445739,1
660,MAIN RESERVETANK SIZE 343LFM-2001-3,True,MAIN RESERVE,TANK SIZE 343L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
661,MAIN RESERVETANK SIZE 343LFM-2001-4,True,MAIN RESERVE,TANK SIZE 343L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
662,MAIN RESERVETANK SIZE 343LFM-2001-5,True,MAIN RESERVE,TANK SIZE 343L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
663,MAIN RESERVETANK SIZE 343LFM-2001-6,True,MAIN RESERVE,TANK SIZE 343L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
664,MAIN RESERVETANK SIZE 343LFM-2001-7,True,MAIN RESERVE,TANK SIZE 343L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
665,MAIN RESERVETANK SIZE 343LFM-2001-8,True,MAIN RESERVE,TANK SIZE 343L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
666,MAIN RESERVETANK SIZE 343LFM-2001-9,True,MAIN RESERVE,TANK SIZE 343L,FM-200,9.0,ANSUL,570336-R2,Tank Bracket Assembly (Fits 850 lb. Tank),c/u.,2.0,570336-R2,1
667,MAIN RESERVETANK SIZE 343LFM-2001-10,True,MAIN RESERVE,TANK SIZE 343L,FM-200,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
668,MAIN RESERVETANK SIZE 343LFM-2001-11,True,MAIN RESERVE,TANK SIZE 343L,FM-200,11.0,ANSUL,69841-R2,"Discharge Hose/Check Valve Assembly, 3 in.",c/u.,1.0,69841-R2,1
669,MAIN RESERVETANK SIZE 343LFM-2001-12,True,MAIN RESERVE,TANK SIZE 343L,FM-200,12.0,,,,,,,1
670,MAIN RESERVETANK SIZE 343LFM-2001-13,True,MAIN RESERVE,TANK SIZE 343L,FM-200,13.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
671,MAIN RESERVETANK SIZE 343LFM-2001-14,True,MAIN RESERVE,TANK SIZE 343L,FM-200,14.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
672,MAIN RESERVETANK SIZE 343LFM-2001-15,True,MAIN RESERVE,TANK SIZE 343L,FM-200,15.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
673,MAIN RESERVETANK SIZE 343LFM-2001-16,True,MAIN RESERVE,TANK SIZE 343L,FM-200,16.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
674,MAIN RESERVETANK SIZE 343LFM-2001-17,True,MAIN RESERVE,TANK SIZE 343L,FM-200,17.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
675,MAIN RESERVETANK SIZE 343LFM-2001-18,True,MAIN RESERVE,TANK SIZE 343L,FM-200,18.0,,,,,,,1
676,MAIN RESERVETANK SIZE 343LFM-2001-19,True,MAIN RESERVE,TANK SIZE 343L,FM-200,19.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
678,MAIN RESERVETANK SIZE 8LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 8L,c/u.,1.0,8L CARGA,1
679,MAIN RESERVETANK SIZE 8LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,2.0,ANSUL,445732,"TANK SIZE 8L, Fill: 9-21 lb.",c/u.,1.0,445732,1
680,MAIN RESERVETANK SIZE 8LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
681,MAIN RESERVETANK SIZE 8LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
682,MAIN RESERVETANK SIZE 8LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,5.0,ANSUL,314207207,SAPPHIRE Label 8/16/52L UL/FM,c/u.,1.0,314207207,1
683,MAIN RESERVETANK SIZE 8LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
684,MAIN RESERVETANK SIZE 8LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
685,MAIN RESERVETANK SIZE 8LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
686,MAIN RESERVETANK SIZE 8LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,1.0,570085-R2,1
687,MAIN RESERVETANK SIZE 8LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
688,MAIN RESERVETANK SIZE 8LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,11.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,2.0,570566,1
689,MAIN RESERVETANK SIZE 8LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,12.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,2.0,570539-R2,1
690,MAIN RESERVETANK SIZE 8LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,13.0,,,,,,,1
691,MAIN RESERVETANK SIZE 8LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
692,MAIN RESERVETANK SIZE 8LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
693,MAIN RESERVETANK SIZE 8LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
694,MAIN RESERVETANK SIZE 8LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
695,MAIN RESERVETANK SIZE 8LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 8L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
697,MAIN RESERVETANK SIZE 16LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 16L,c/u.,1.0,16L CARGA,1
698,MAIN RESERVETANK SIZE 16LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,2.0,ANSUL,445733,"TANK SIZE 16L, Fill: 18 - 42 lbs.",c/u.,1.0,445733,1
699,MAIN RESERVETANK SIZE 16LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
700,MAIN RESERVETANK SIZE 16LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
701,MAIN RESERVETANK SIZE 16LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,5.0,ANSUL,314207207,SAPPHIRE Label 8/16/52L UL/FM,c/u.,1.0,314207207,1
702,MAIN RESERVETANK SIZE 16LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
703,MAIN RESERVETANK SIZE 16LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
704,MAIN RESERVETANK SIZE 16LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
705,MAIN RESERVETANK SIZE 16LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,2.0,570085-R2,1
706,MAIN RESERVETANK SIZE 16LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
707,MAIN RESERVETANK SIZE 16LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,11.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,2.0,570566,1
708,MAIN RESERVETANK SIZE 16LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,12.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,2.0,570539-R2,1
709,MAIN RESERVETANK SIZE 16LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,13.0,,,,,,,1
710,MAIN RESERVETANK SIZE 16LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
711,MAIN RESERVETANK SIZE 16LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
712,MAIN RESERVETANK SIZE 16LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
713,MAIN RESERVETANK SIZE 16LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
714,MAIN RESERVETANK SIZE 16LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 16L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
716,MAIN RESERVETANK SIZE 32LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 32L,c/u.,1.0,32L CARGA,1
